timestamp,line_id,product_type,machine_speed,oee,availability,performance,quality,production_time,planned_production_time,good_pieces,total_pieces
2024-06-14 08:20:01.240844,L3,Fond_Plat,817,68.72,68.72,68.26,68.27,60,60,382,561
2024-06-14 09:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,870,77.82,73.62,77.13,78.11,60,60,528,677
2024-06-14 09:20:01.240844,L2,Fond_Carre_Poignees_Plates,1094,75.09,77.44,72.64,72.39,60,60,594,821
2024-06-14 09:20:01.240844,L3,Fond_Carre_Sans_Poignees,802,54.48,52.54,56.62,55.72,60,60,242,436
2024-06-14 10:20:01.240844,L1,Fond_Carre_Poignees_Plates,820,81.56,84.32,75.47,80.55,60,60,538,668
2024-06-14 10:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1055,70.43,74.0,69.08,71.52,60,60,530,742
2024-06-14 10:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,1165,68.88,66.85,70.21,59.74,60,60,479,802
2024-06-14 11:20:01.240844,L1,Fond_Carre_Sans_Poignees,965,79.03,82.59,75.1,78.13,60,60,595,762
2024-06-14 11:20:01.240844,L2,Fond_Plat,1267,70.36,70.55,75.53,64.42,60,60,573,891
2024-06-14 11:20:01.240844,L3,Fond_Carre_Poignees_Plates,876,66.49,69.16,66.12,68.13,60,60,396,582
2024-06-14 12:20:01.240844,L1,Fond_Plat,961,74.42,75.49,75.56,76.51,60,60,547,715
2024-06-14 12:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1119,69.14,71.99,65.95,70.77,60,60,547,773
2024-06-14 12:20:01.240844,L3,Fond_Plat,876,68.88,71.82,65.19,68.31,60,60,411,603
2024-06-14 13:20:01.240844,L1,Fond_Carre_Poignees_Plates,1019,80.72,83.2,78.59,79.99,60,60,657,822
2024-06-14 13:20:01.240844,L2,Fond_Plat,1219,71.85,74.51,68.94,73.8,60,60,645,875
2024-06-14 13:20:01.240844,L3,Fond_Carre_Poignees_Plates,905,71.99,73.65,74.92,69.58,60,60,452,651
2024-06-14 14:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1031,79.3,80.4,77.81,80.72,60,60,659,817
2024-06-14 14:20:01.240844,L2,Fond_Plat,1106,74.9,70.89,71.04,76.26,60,60,631,828
2024-06-14 14:20:01.240844,L3,Fond_Plat,839,70.82,68.65,73.48,69.24,60,60,411,594
2024-06-14 15:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,955,63.34,60.31,63.27,63.78,60,60,385,604
2024-06-14 15:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1169,61.73,62.88,64.3,59.86,60,60,431,721
2024-06-14 15:20:01.240844,L3,Fond_Plat,848,66.24,69.81,63.85,67.41,60,60,378,561
2024-06-14 16:20:01.240844,L1,Fond_Carre_Poignees_Plates,951,78.43,76.88,78.77,79.27,60,60,590,745
2024-06-14 16:20:01.240844,L2,Fond_Carre_Poignees_Plates,1091,77.57,78.91,79.61,78.63,60,60,665,846
2024-06-14 16:20:01.240844,L3,Fond_Plat,796,71.15,74.75,69.93,70.4,60,60,398,566
2024-06-14 17:20:01.240844,L1,Fond_Plat,1018,80.36,76.65,76.45,81.24,60,60,664,818
2024-06-14 17:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1098,71.92,73.07,70.54,70.56,60,60,556,789
2024-06-14 17:20:01.240844,L3,Fond_Carre_Sans_Poignees,973,75.25,72.15,78.18,74.7,60,60,546,732
2024-06-14 18:20:01.240844,L1,Fond_Plat,1030,79.97,83.15,81.0,78.16,60,60,643,823
2024-06-14 18:20:01.240844,L2,Fond_Plat,1069,77.32,80.35,80.13,74.67,60,60,616,826
2024-06-14 18:20:01.240844,L3,Fond_Plat,825,72.04,75.42,68.32,70.61,60,60,419,594
2024-06-14 19:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,923,71.96,74.53,74.02,70.83,60,60,470,664
2024-06-14 19:20:01.240844,L2,Fond_Carre_Sans_Poignees,1110,72.01,68.04,72.3,74.04,60,60,591,799
2024-06-14 19:20:01.240844,L3,Fond_Plat,1136,69.06,66.97,68.66,61.43,60,60,481,784
2024-06-14 20:20:01.240844,L1,Fond_Carre_Sans_Poignees,903,73.84,71.56,76.13,76.1,60,60,506,666
2024-06-14 20:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,873,66.61,67.83,58.67,69.4,60,60,403,581
2024-06-14 20:20:01.240844,L3,Fond_Plat,944,65.35,65.12,64.77,66.78,60,60,411,616
2024-06-15 04:20:01.240844,L1,Fond_Carre_Sans_Poignees,1292,70.19,68.41,70.13,61.7,60,60,559,906
2024-06-15 04:20:01.240844,L2,Fond_Plat,1123,75.92,74.96,74.86,73.58,60,60,626,852
2024-06-15 04:20:01.240844,L3,Fond_Carre_Poignees_Plates,694,62.17,62.8,59.41,64.16,60,60,276,431
2024-06-15 05:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1060,76.7,77.94,76.66,73.8,60,60,599,813
2024-06-15 05:20:01.240844,L2,Fond_Carre_Poignees_Plates,1116,75.26,74.0,73.28,75.38,60,60,632,839
2024-06-15 05:20:01.240844,L3,Fond_Plat,749,61.22,61.81,56.82,61.97,60,60,283,458
2024-06-15 06:20:01.240844,L1,Fond_Carre_Poignees_Plates,1059,76.73,80.74,80.53,78.53,60,60,637,812
2024-06-15 06:20:01.240844,L2,Fond_Carre_Poignees_Plates,1221,71.6,73.94,73.23,73.04,60,60,638,874
2024-06-15 06:20:01.240844,L3,Fond_Plat,838,68.16,64.38,64.86,66.34,60,60,378,571
2024-06-15 07:20:01.240844,L1,Fond_Carre_Poignees_Plates,1136,76.37,77.67,76.23,77.23,60,60,669,867
2024-06-15 07:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1092,82.29,80.05,82.59,84.54,60,60,759,898
2024-06-15 07:20:01.240844,L3,Fond_Carre_Sans_Poignees,1177,62.86,61.19,65.81,54.34,60,60,401,739
2024-06-15 08:20:01.240844,L1,Fond_Plat,996,78.44,78.94,81.52,75.61,60,60,590,781
2024-06-15 08:20:01.240844,L2,Fond_Plat,1107,70.32,68.84,72.72,68.78,60,60,535,778
2024-06-15 08:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,784,73.16,69.13,75.47,74.62,60,60,427,573
2024-06-15 09:20:01.240844,L1,Fond_Plat,949,82.06,81.47,84.84,78.75,60,60,612,778
2024-06-15 09:20:01.240844,L2,Fond_Carre_Sans_Poignees,1268,72.06,75.82,79.11,63.59,60,60,580,913
2024-06-15 09:20:01.240844,L3,Fond_Carre_Poignees_Plates,939,70.68,71.26,70.76,72.44,60,60,480,663
2024-06-15 10:20:01.240844,L1,Fond_Carre_Poignees_Plates,968,75.8,79.63,74.62,74.97,60,60,549,733
2024-06-15 10:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1160,73.59,77.33,71.18,71.51,60,60,609,853
2024-06-15 10:20:01.240844,L3,Fond_Carre_Poignees_Plates,881,73.85,72.46,73.28,74.46,60,60,484,650
2024-06-15 11:20:01.240844,L1,Fond_Plat,1022,77.18,75.36,78.86,74.6,60,60,587,788
2024-06-15 11:20:01.240844,L2,Fond_Carre_Sans_Poignees,1227,72.83,71.93,71.08,72.78,60,60,649,893
2024-06-15 11:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,874,71.06,67.31,73.76,69.41,60,60,431,621
2024-06-15 12:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1265,75.37,76.97,76.5,68.24,60,60,650,953
2024-06-15 12:20:01.240844,L2,Fond_Carre_Poignees_Plates,861,67.06,65.96,63.98,67.48,60,60,389,577
2024-06-15 12:20:01.240844,L3,Fond_Carre_Sans_Poignees,775,69.03,70.74,68.59,68.91,60,60,367,534
2024-06-15 13:20:01.240844,L1,Fond_Carre_Sans_Poignees,909,79.45,76.37,77.81,81.16,60,60,585,722
2024-06-15 13:20:01.240844,L2,Fond_Carre_Sans_Poignees,1077,80.65,81.81,81.32,77.31,60,60,671,868
2024-06-15 13:20:01.240844,L3,Fond_Carre_Sans_Poignees,864,70.67,71.46,70.69,72.29,60,60,440,610
2024-06-15 14:20:01.240844,L1,Fond_Carre_Poignees_Plates,989,81.71,78.05,85.22,81.62,60,60,659,808
2024-06-15 14:20:01.240844,L2,Fond_Carre_Poignees_Plates,1008,67.78,65.3,66.31,66.14,60,60,451,683
2024-06-15 14:20:01.240844,L3,Fond_Carre_Sans_Poignees,895,53.48,52.52,55.74,51.64,60,60,246,478
2024-06-15 15:20:01.240844,L1,Fond_Carre_Poignees_Plates,882,73.16,77.11,72.18,70.32,60,60,453,645
2024-06-15 15:20:01.240844,L2,Fond_Carre_Poignees_Plates,1182,70.54,73.89,70.09,71.71,60,60,597,833
2024-06-15 15:20:01.240844,L3,Fond_Carre_Poignees_Plates,920,69.35,71.0,72.29,70.19,60,60,447,638
2024-06-15 16:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1068,76.45,75.67,75.69,77.36,60,60,631,816
2024-06-15 16:20:01.240844,L2,Fond_Carre_Poignees_Plates,1092,73.83,70.16,71.0,73.4,60,60,591,806
2024-06-15 16:20:01.240844,L3,Fond_Carre_Poignees_Plates,899,69.9,73.78,72.54,67.41,60,60,423,628
2024-06-15 17:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,911,77.46,78.57,76.52,75.3,60,60,530,705
2024-06-15 17:20:01.240844,L2,Fond_Plat,1128,82.35,85.67,83.32,80.6,60,60,747,928
2024-06-15 17:20:01.240844,L3,Fond_Carre_Sans_Poignees,877,72.02,75.17,73.21,73.31,60,60,462,631
2024-06-15 18:20:01.240844,L1,Fond_Carre_Sans_Poignees,1070,78.52,74.34,75.41,77.31,60,60,649,840
2024-06-15 18:20:01.240844,L2,Fond_Carre_Sans_Poignees,1094,75.69,75.8,79.57,75.62,60,60,626,828
2024-06-15 18:20:01.240844,L3,Fond_Carre_Sans_Poignees,798,72.08,69.52,75.52,72.49,60,60,416,575
2024-06-15 19:20:01.240844,L1,Fond_Carre_Poignees_Plates,1206,70.78,69.47,75.67,61.6,60,60,525,853
2024-06-15 19:20:01.240844,L2,Fond_Carre_Sans_Poignees,1110,55.9,53.89,56.86,54.65,60,60,338,620
2024-06-15 19:20:01.240844,L3,Fond_Plat,819,71.61,73.17,70.86,72.38,60,60,424,586
2024-06-15 20:20:01.240844,L1,Fond_Carre_Sans_Poignees,1181,80.06,78.04,79.87,70.35,60,60,664,945
2024-06-15 20:20:01.240844,L2,Fond_Plat,1050,75.56,76.31,77.04,74.69,60,60,592,793
2024-06-15 20:20:01.240844,L3,Fond_Carre_Poignees_Plates,926,62.31,62.06,61.44,62.04,60,60,357,576
2024-06-18 04:20:01.240844,L1,Fond_Carre_Poignees_Plates,1062,77.31,79.49,74.73,77.31,60,60,634,821
2024-06-18 04:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1042,70.71,67.78,72.7,68.67,60,60,505,736
2024-06-18 04:20:01.240844,L3,Fond_Carre_Sans_Poignees,881,62.71,60.55,61.89,61.81,60,60,341,552
2024-06-18 05:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1019,79.09,82.85,75.3,80.17,60,60,645,805
2024-06-18 05:20:01.240844,L2,Fond_Carre_Poignees_Plates,1108,73.41,70.74,69.77,75.3,60,60,612,813
2024-06-18 05:20:01.240844,L3,Fond_Carre_Sans_Poignees,1094,65.77,63.08,68.14,60.67,60,60,436,719
2024-06-18 06:20:01.240844,L1,Fond_Carre_Poignees_Plates,983,77.25,80.63,76.63,76.42,60,60,580,759
2024-06-18 06:20:01.240844,L2,Fond_Plat,1095,80.36,78.58,81.81,81.01,60,60,712,879
2024-06-18 06:20:01.240844,L3,Fond_Carre_Poignees_Plates,980,69.34,71.42,70.46,69.75,60,60,473,679
2024-06-18 07:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,988,77.33,74.78,79.46,75.73,60,60,578,764
2024-06-18 07:20:01.240844,L2,Fond_Carre_Poignees_Plates,1130,77.4,73.5,78.24,75.31,60,60,658,874
2024-06-18 07:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,970,69.76,71.94,73.07,70.23,60,60,474,676
2024-06-18 08:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1083,81.63,79.64,78.45,78.47,60,60,693,884
2024-06-18 08:20:01.240844,L2,Fond_Plat,1040,78.21,74.46,75.48,79.23,60,60,644,813
2024-06-18 08:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,714,71.73,70.17,67.86,71.19,60,60,364,512
2024-06-18 09:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1048,83.17,79.02,81.93,84.0,60,60,731,871
2024-06-18 09:20:01.240844,L2,Fond_Carre_Sans_Poignees,1131,73.35,71.82,73.35,72.02,60,60,597,829
2024-06-18 09:20:01.240844,L3,Fond_Plat,717,73.68,76.68,71.14,75.87,60,60,400,528
2024-06-18 10:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,997,77.01,75.38,77.45,74.32,60,60,570,767
2024-06-18 10:20:01.240844,L2,Fond_Carre_Poignees_Plates,1300,69.7,69.9,76.31,62.55,60,60,566,906
2024-06-18 10:20:01.240844,L3,Fond_Carre_Poignees_Plates,978,70.44,72.9,70.03,71.0,60,60,488,688
2024-06-18 11:20:01.240844,L1,Fond_Carre_Sans_Poignees,772,72.38,73.79,70.08,72.47,60,60,404,558
2024-06-18 11:20:01.240844,L2,Fond_Plat,1078,59.16,62.3,56.61,57.54,60,60,366,637
2024-06-18 11:20:01.240844,L3,Fond_Plat,958,69.9,68.67,71.71,69.57,60,60,465,669
2024-06-18 12:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,994,82.21,82.0,84.77,82.5,60,60,673,817
2024-06-18 12:20:01.240844,L2,Fond_Carre_Poignees_Plates,1094,76.29,74.75,72.25,77.45,60,60,645,834
2024-06-18 12:20:01.240844,L3,Fond_Carre_Poignees_Plates,829,70.84,72.37,69.82,71.86,60,60,421,587
2024-06-18 13:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1010,78.86,80.31,78.46,81.04,60,60,645,796
2024-06-18 13:20:01.240844,L2,Fond_Carre_Sans_Poignees,990,73.11,69.21,76.99,71.2,60,60,514,723
2024-06-18 13:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,951,76.43,75.1,75.67,77.11,60,60,559,726
2024-06-18 14:20:01.240844,L1,Fond_Carre_Poignees_Plates,956,75.98,73.95,78.78,75.74,60,60,549,726
2024-06-18 14:20:01.240844,L2,Fond_Carre_Poignees_Plates,1126,71.82,71.73,74.47,68.84,60,60,556,808
2024-06-18 14:20:01.240844,L3,Fond_Plat,910,70.58,71.19,70.48,68.78,60,60,441,642
2024-06-18 15:20:01.240844,L1,Fond_Carre_Sans_Poignees,1248,77.74,80.96,77.61,68.85,60,60,667,970
2024-06-18 15:20:01.240844,L2,Fond_Carre_Poignees_Plates,1087,72.75,72.79,74.64,73.77,60,60,582,790
2024-06-18 15:20:01.240844,L3,Fond_Carre_Sans_Poignees,979,74.13,75.64,71.22,75.53,60,60,547,725
2024-06-18 16:20:01.240844,L1,Fond_Carre_Sans_Poignees,999,77.92,77.04,78.32,76.94,60,60,598,778
2024-06-18 16:20:01.240844,L2,Fond_Carre_Poignees_Plates,1122,68.67,69.18,69.62,66.29,60,60,510,770
2024-06-18 16:20:01.240844,L3,Fond_Carre_Sans_Poignees,963,62.03,59.59,62.78,63.5,60,60,379,597
2024-06-18 17:20:01.240844,L1,Fond_Plat,1004,83.1,86.38,83.81,82.44,60,60,687,834
2024-06-18 17:20:01.240844,L2,Fond_Carre_Poignees_Plates,1136,75.84,72.55,74.92,75.86,60,60,653,861
2024-06-18 17:20:01.240844,L3,Fond_Carre_Sans_Poignees,925,71.36,71.39,70.98,72.78,60,60,480,660
2024-06-18 18:20:01.240844,L1,Fond_Carre_Sans_Poignees,1034,80.6,83.85,81.73,80.65,60,60,671,833
2024-06-18 18:20:01.240844,L2,Fond_Plat,1131,74.43,70.98,71.98,72.29,60,60,607,841
2024-06-18 18:20:01.240844,L3,Fond_Plat,772,68.67,68.78,68.31,67.88,60,60,359,530
2024-06-18 19:20:01.240844,L1,Fond_Carre_Poignees_Plates,1149,70.98,74.49,72.97,68.73,60,60,560,815
2024-06-18 19:20:01.240844,L2,Fond_Carre_Sans_Poignees,1129,69.27,72.42,70.22,70.61,60,60,552,782
2024-06-18 19:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,938,48.74,50.2,51.26,48.23,60,60,220,457
2024-06-18 20:20:01.240844,L1,Fond_Plat,1024,78.75,75.48,75.78,76.65,60,60,617,806
2024-06-18 20:20:01.240844,L2,Fond_Carre_Sans_Poignees,1288,68.98,65.87,70.46,64.01,60,60,568,888
2024-06-18 20:20:01.240844,L3,Fond_Carre_Sans_Poignees,843,67.36,69.53,70.38,67.4,60,60,382,567
2024-06-19 04:20:01.240844,L1,Fond_Carre_Sans_Poignees,1200,78.13,76.97,79.6,67.61,60,60,633,937
2024-06-19 04:20:01.240844,L2,Fond_Plat,1154,71.48,72.97,74.39,68.58,60,60,565,824
2024-06-19 04:20:01.240844,L3,Fond_Carre_Sans_Poignees,925,64.07,64.24,65.42,61.87,60,60,366,592
2024-06-19 05:20:01.240844,L1,Fond_Plat,1013,61.82,58.72,64.45,62.66,60,60,392,626
2024-06-19 05:20:01.240844,L2,Fond_Carre_Sans_Poignees,1088,63.02,63.06,63.51,60.73,60,60,415,685
2024-06-19 05:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,820,71.57,69.4,68.58,69.44,60,60,406,586
2024-06-19 06:20:01.240844,L1,Fond_Carre_Sans_Poignees,1042,76.96,74.49,78.07,74.15,60,60,593,801
2024-06-19 06:20:01.240844,L2,Fond_Plat,1139,76.15,78.54,77.79,76.99,60,60,667,867
2024-06-19 06:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,897,72.45,70.69,69.95,73.65,60,60,477,649
2024-06-19 07:20:01.240844,L1,Fond_Plat,965,81.36,84.93,77.42,82.93,60,60,651,785
2024-06-19 07:20:01.240844,L2,Fond_Carre_Sans_Poignees,1104,79.56,79.53,82.8,77.75,60,60,682,878
2024-06-19 07:20:01.240844,L3,Fond_Plat,845,69.02,65.42,65.86,66.6,60,60,388,583
2024-06-19 08:20:01.240844,L1,Fond_Carre_Poignees_Plates,739,78.98,78.16,74.16,80.09,60,60,466,583
2024-06-19 08:20:01.240844,L2,Fond_Plat,1131,79.93,80.2,76.32,79.46,60,60,717,903
2024-06-19 08:20:01.240844,L3,Fond_Plat,919,70.82,74.47,67.48,67.94,60,60,441,650
2024-06-19 09:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1010,78.62,76.6,79.71,77.63,60,60,616,794
2024-06-19 09:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1067,76.65,74.43,80.12,78.42,60,60,640,817
2024-06-19 09:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,931,71.62,73.84,68.13,71.78,60,60,478,666
2024-06-19 10:20:01.240844,L1,Fond_Plat,1036,73.63,75.59,75.09,75.13,60,60,572,762
2024-06-19 10:20:01.240844,L2,Fond_Plat,1184,69.82,70.75,69.99,71.7,60,60,592,826
2024-06-19 10:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,1150,60.15,60.38,63.47,53.29,60,60,368,691
2024-06-19 11:20:01.240844,L1,Fond_Carre_Sans_Poignees,1050,81.16,83.36,81.86,77.96,60,60,664,852
2024-06-19 11:20:01.240844,L2,Fond_Carre_Sans_Poignees,857,65.76,63.95,63.68,66.89,60,60,376,563
2024-06-19 11:20:01.240844,L3,Fond_Carre_Poignees_Plates,924,68.27,70.91,71.61,66.47,60,60,418,630
2024-06-19 12:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1044,81.01,83.98,76.86,80.57,60,60,680,845
2024-06-19 12:20:01.240844,L2,Fond_Carre_Poignees_Plates,1067,76.99,80.88,75.3,74.72,60,60,613,821
2024-06-19 12:20:01.240844,L3,Fond_Plat,938,71.51,70.97,70.69,70.96,60,60,475,670
2024-06-19 13:20:01.240844,L1,Fond_Plat,987,77.16,80.18,77.29,79.35,60,60,603,761
2024-06-19 13:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1090,71.26,70.08,67.5,70.22,60,60,544,776
2024-06-19 13:20:01.240844,L3,Fond_Plat,663,69.07,65.46,62.16,71.08,60,60,324,457
2024-06-19 14:20:01.240844,L1,Fond_Carre_Poignees_Plates,1018,82.28,86.52,78.41,81.13,60,60,679,837
2024-06-19 14:20:01.240844,L2,Fond_Carre_Poignees_Plates,1117,71.03,73.06,69.4,72.89,60,60,577,793
2024-06-19 14:20:01.240844,L3,Fond_Plat,871,68.62,65.47,71.88,67.86,60,60,405,597
2024-06-19 15:20:01.240844,L1,Fond_Carre_Sans_Poignees,1083,75.62,73.3,78.92,76.13,60,60,622,818
2024-06-19 15:20:01.240844,L2,Fond_Carre_Poignees_Plates,1063,75.63,78.27,78.03,75.67,60,60,607,803
2024-06-19 15:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,898,71.46,69.76,70.66,73.37,60,60,470,641
2024-06-19 16:20:01.240844,L1,Fond_Carre_Sans_Poignees,1013,77.23,81.26,73.62,76.94,60,60,601,782
2024-06-19 16:20:01.240844,L2,Fond_Carre_Sans_Poignees,1188,77.68,80.52,79.93,78.74,60,60,725,922
2024-06-19 16:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,660,67.81,71.31,65.57,69.78,60,60,311,447
2024-06-19 17:20:01.240844,L1,Fond_Carre_Sans_Poignees,1080,75.2,76.33,77.46,77.14,60,60,626,812
2024-06-19 17:20:01.240844,L2,Fond_Carre_Poignees_Plates,1169,71.69,74.58,69.81,68.82,60,60,576,838
2024-06-19 17:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,880,71.68,74.32,72.74,71.66,60,60,451,630
2024-06-19 18:20:01.240844,L1,Fond_Carre_Poignees_Plates,1013,80.27,77.11,79.21,82.08,60,60,667,813
2024-06-19 18:20:01.240844,L2,Fond_Carre_Poignees_Plates,1097,70.79,70.18,74.14,69.58,60,60,539,776
2024-06-19 18:20:01.240844,L3,Fond_Carre_Sans_Poignees,783,65.8,64.8,63.45,67.45,60,60,347,515
2024-06-19 19:20:01.240844,L1,Fond_Plat,752,74.47,78.6,66.81,76.85,60,60,430,560
2024-06-19 19:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1065,75.35,72.03,78.86,73.59,60,60,590,802
2024-06-19 19:20:01.240844,L3,Fond_Carre_Poignees_Plates,910,60.84,59.96,60.06,62.4,60,60,345,553
2024-06-19 20:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,940,76.35,77.25,74.24,73.85,60,60,529,717
2024-06-19 20:20:01.240844,L2,Fond_Carre_Poignees_Plates,1062,68.25,65.62,70.71,69.26,60,60,501,724
2024-06-19 20:20:01.240844,L3,Fond_Plat,889,70.41,71.57,70.57,68.88,60,60,430,625
2024-06-20 04:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1012,82.01,81.5,86.17,82.48,60,60,683,829
2024-06-20 04:20:01.240844,L2,Fond_Carre_Poignees_Plates,1096,69.67,69.99,66.5,68.48,60,60,522,763
2024-06-20 04:20:01.240844,L3,Fond_Carre_Sans_Poignees,904,61.6,61.22,64.27,59.34,60,60,329,556
2024-06-20 05:20:01.240844,L1,Fond_Plat,966,77.19,78.83,76.94,78.97,60,60,588,745
2024-06-20 05:20:01.240844,L2,Fond_Plat,1362,63.94,65.51,68.06,56.7,60,60,493,870
2024-06-20 05:20:01.240844,L3,Fond_Plat,874,65.99,66.84,66.16,66.15,60,60,381,576
2024-06-20 06:20:01.240844,L1,Fond_Carre_Sans_Poignees,927,83.28,80.74,85.61,84.09,60,60,649,772
2024-06-20 06:20:01.240844,L2,Fond_Carre_Poignees_Plates,1100,56.28,57.91,54.6,54.5,60,60,337,619
2024-06-20 06:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,873,72.39,73.17,69.84,74.44,60,60,469,631
2024-06-20 07:20:01.240844,L1,Fond_Carre_Sans_Poignees,1045,77.95,78.05,74.04,79.56,60,60,647,814
2024-06-20 07:20:01.240844,L2,Fond_Plat,950,72.92,72.86,75.3,74.16,60,60,513,692
2024-06-20 07:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,966,71.27,74.05,73.47,71.72,60,60,493,688
2024-06-20 08:20:01.240844,L1,Fond_Carre_Sans_Poignees,1000,77.59,75.5,80.88,77.8,60,60,602,775
2024-06-20 08:20:01.240844,L2,Fond_Carre_Sans_Poignees,1032,77.16,80.78,77.44,74.65,60,60,594,796
2024-06-20 08:20:01.240844,L3,Fond_Carre_Poignees_Plates,908,51.9,51.03,52.22,53.08,60,60,250,471
2024-06-20 09:20:01.240844,L1,Fond_Carre_Poignees_Plates,993,84.38,81.24,81.39,81.49,60,60,682,837
2024-06-20 09:20:01.240844,L2,Fond_Carre_Sans_Poignees,1209,69.55,70.61,67.52,71.19,60,60,598,840
2024-06-20 09:20:01.240844,L3,Fond_Carre_Poignees_Plates,944,69.37,67.49,68.1,67.95,60,60,444,654
2024-06-20 10:20:01.240844,L1,Fond_Plat,1027,59.5,60.41,59.43,58.27,60,60,356,611
2024-06-20 10:20:01.240844,L2,Fond_Carre_Sans_Poignees,1093,79.76,82.24,81.74,81.56,60,60,710,871
2024-06-20 10:20:01.240844,L3,Fond_Plat,616,65.49,69.0,60.23,67.38,60,60,271,403
2024-06-20 11:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,949,76.71,80.26,80.82,76.01,60,60,552,727
2024-06-20 11:20:01.240844,L2,Fond_Carre_Sans_Poignees,1084,75.78,78.16,72.67,72.94,60,60,598,821
2024-06-20 11:20:01.240844,L3,Fond_Plat,879,74.21,70.52,77.4,74.29,60,60,484,652
2024-06-20 12:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1029,81.85,80.74,84.18,82.07,60,60,691,842
2024-06-20 12:20:01.240844,L2,Fond_Carre_Poignees_Plates,1180,74.21,71.69,71.06,72.72,60,60,636,875
2024-06-20 12:20:01.240844,L3,Fond_Carre_Sans_Poignees,860,74.69,76.01,73.98,75.73,60,60,486,642
2024-06-20 13:20:01.240844,L1,Fond_Plat,913,76.95,76.21,74.89,77.69,60,60,545,702
2024-06-20 13:20:01.240844,L2,Fond_Plat,1150,73.22,73.22,71.17,72.78,60,60,612,841
2024-06-20 13:20:01.240844,L3,Fond_Carre_Poignees_Plates,859,69.04,66.02,72.41,70.36,60,60,417,593
2024-06-20 14:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1045,85.31,89.95,81.76,87.75,60,60,781,891
2024-06-20 14:20:01.240844,L2,Fond_Plat,1045,78.25,82.19,76.39,79.97,60,60,653,817
2024-06-20 14:20:01.240844,L3,Fond_Carre_Sans_Poignees,1063,66.8,68.32,67.79,60.99,60,60,433,710
2024-06-20 15:20:01.240844,L1,Fond_Carre_Poignees_Plates,1027,74.79,77.14,73.23,74.5,60,60,572,768
2024-06-20 15:20:01.240844,L2,Fond_Plat,1151,69.28,70.6,68.5,67.18,60,60,535,797
2024-06-20 15:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,877,68.89,71.92,68.54,66.58,60,60,402,604
2024-06-20 16:20:01.240844,L1,Fond_Carre_Poignees_Plates,971,83.29,82.75,84.61,85.34,60,60,689,808
2024-06-20 16:20:01.240844,L2,Fond_Carre_Sans_Poignees,1140,79.72,75.33,83.95,81.3,60,60,738,908
2024-06-20 16:20:01.240844,L3,Fond_Carre_Poignees_Plates,876,67.56,64.12,65.75,64.74,60,60,382,591
2024-06-20 17:20:01.240844,L1,Fond_Plat,1040,57.82,57.19,59.52,58.55,60,60,351,601
